Name,Degree,Student,Module,Class,Start Date,End Date,Year,Academic Year
ERP_20870_Enrolment_CSE-610,PhD Computer Science,Christopher Mccoy,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20870_Enrolment_CSE-737,PhD Computer Science,Christopher Mccoy,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-702,PhD Computer Science,Stephanie Mathews,Optimize Sticky Architectures,CSE-702_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-870,PhD Computer Science,Stephanie Mathews,Cultivate Dot-Com Partnerships,CSE-870_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-292,PhD Computer Science,Stephanie Mathews,Engineer Web-Enabled Convergence,CSE-292_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-126,PhD Computer Science,Stephanie Mathews,Exploit World-Class Applications,CSE-126_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-763,PhD Computer Science,Stephanie Mathews,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-565,PhD Computer Science,Stephanie Mathews,Optimize End-To-End Supply-Chains,CSE-565_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-616,PhD Computer Science,Stephanie Mathews,Aggregate Dynamic Roi,CSE-616_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-750,PhD Computer Science,Stephanie Mathews,Unleash Extensible Metrics,CSE-750_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-610,PhD Computer Science,Stephanie Mathews,Grow Value-Added E-Tailers,CSE-610_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20871_Enrolment_CSE-737,PhD Computer Science,Stephanie Mathews,Syndicate Integrated Platforms,CSE-737_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-702,PhD Computer Science,Martin Wiggins,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-870,PhD Computer Science,Martin Wiggins,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-292,PhD Computer Science,Martin Wiggins,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-126,PhD Computer Science,Martin Wiggins,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-763,PhD Computer Science,Martin Wiggins,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-565,PhD Computer Science,Martin Wiggins,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-616,PhD Computer Science,Martin Wiggins,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-750,PhD Computer Science,Martin Wiggins,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-610,PhD Computer Science,Martin Wiggins,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20872_Enrolment_CSE-737,PhD Computer Science,Martin Wiggins,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-702,PhD Computer Science,Kimberly Molina,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-870,PhD Computer Science,Kimberly Molina,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-292,PhD Computer Science,Kimberly Molina,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-126,PhD Computer Science,Kimberly Molina,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-763,PhD Computer Science,Kimberly Molina,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-565,PhD Computer Science,Kimberly Molina,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-616,PhD Computer Science,Kimberly Molina,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-750,PhD Computer Science,Kimberly Molina,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-610,PhD Computer Science,Kimberly Molina,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20873_Enrolment_CSE-737,PhD Computer Science,Kimberly Molina,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-702,PhD Computer Science,Danny Fletcher,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-870,PhD Computer Science,Danny Fletcher,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-292,PhD Computer Science,Danny Fletcher,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-126,PhD Computer Science,Danny Fletcher,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-763,PhD Computer Science,Danny Fletcher,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-565,PhD Computer Science,Danny Fletcher,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-616,PhD Computer Science,Danny Fletcher,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-750,PhD Computer Science,Danny Fletcher,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-610,PhD Computer Science,Danny Fletcher,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20874_Enrolment_CSE-737,PhD Computer Science,Danny Fletcher,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-702,PhD Computer Science,Jeffrey Perez,Optimize Sticky Architectures,CSE-702_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-870,PhD Computer Science,Jeffrey Perez,Cultivate Dot-Com Partnerships,CSE-870_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-292,PhD Computer Science,Jeffrey Perez,Engineer Web-Enabled Convergence,CSE-292_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-126,PhD Computer Science,Jeffrey Perez,Exploit World-Class Applications,CSE-126_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-763,PhD Computer Science,Jeffrey Perez,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-565,PhD Computer Science,Jeffrey Perez,Optimize End-To-End Supply-Chains,CSE-565_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-616,PhD Computer Science,Jeffrey Perez,Aggregate Dynamic Roi,CSE-616_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-750,PhD Computer Science,Jeffrey Perez,Unleash Extensible Metrics,CSE-750_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-610,PhD Computer Science,Jeffrey Perez,Grow Value-Added E-Tailers,CSE-610_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20875_Enrolment_CSE-737,PhD Computer Science,Jeffrey Perez,Syndicate Integrated Platforms,CSE-737_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-702,PhD Computer Science,Nicole Calhoun,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-870,PhD Computer Science,Nicole Calhoun,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-292,PhD Computer Science,Nicole Calhoun,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-126,PhD Computer Science,Nicole Calhoun,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-763,PhD Computer Science,Nicole Calhoun,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-565,PhD Computer Science,Nicole Calhoun,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-616,PhD Computer Science,Nicole Calhoun,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-750,PhD Computer Science,Nicole Calhoun,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-610,PhD Computer Science,Nicole Calhoun,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20876_Enrolment_CSE-737,PhD Computer Science,Nicole Calhoun,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-702,PhD Computer Science,Jennifer Scott,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-870,PhD Computer Science,Jennifer Scott,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-292,PhD Computer Science,Jennifer Scott,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-126,PhD Computer Science,Jennifer Scott,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-763,PhD Computer Science,Jennifer Scott,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-565,PhD Computer Science,Jennifer Scott,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-616,PhD Computer Science,Jennifer Scott,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-750,PhD Computer Science,Jennifer Scott,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-610,PhD Computer Science,Jennifer Scott,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20877_Enrolment_CSE-737,PhD Computer Science,Jennifer Scott,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-702,PhD Computer Science,Thomas Boyd,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-870,PhD Computer Science,Thomas Boyd,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-292,PhD Computer Science,Thomas Boyd,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-126,PhD Computer Science,Thomas Boyd,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-763,PhD Computer Science,Thomas Boyd,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-565,PhD Computer Science,Thomas Boyd,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-616,PhD Computer Science,Thomas Boyd,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-750,PhD Computer Science,Thomas Boyd,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-610,PhD Computer Science,Thomas Boyd,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20878_Enrolment_CSE-737,PhD Computer Science,Thomas Boyd,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-702,PhD Computer Science,Linda Cross,Optimize Sticky Architectures,CSE-702_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-870,PhD Computer Science,Linda Cross,Cultivate Dot-Com Partnerships,CSE-870_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-292,PhD Computer Science,Linda Cross,Engineer Web-Enabled Convergence,CSE-292_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-126,PhD Computer Science,Linda Cross,Exploit World-Class Applications,CSE-126_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-763,PhD Computer Science,Linda Cross,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-565,PhD Computer Science,Linda Cross,Optimize End-To-End Supply-Chains,CSE-565_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-616,PhD Computer Science,Linda Cross,Aggregate Dynamic Roi,CSE-616_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-750,PhD Computer Science,Linda Cross,Unleash Extensible Metrics,CSE-750_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-610,PhD Computer Science,Linda Cross,Grow Value-Added E-Tailers,CSE-610_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20879_Enrolment_CSE-737,PhD Computer Science,Linda Cross,Syndicate Integrated Platforms,CSE-737_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-702,PhD Computer Science,Kathleen Brewer,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-870,PhD Computer Science,Kathleen Brewer,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-292,PhD Computer Science,Kathleen Brewer,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-126,PhD Computer Science,Kathleen Brewer,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-763,PhD Computer Science,Kathleen Brewer,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-565,PhD Computer Science,Kathleen Brewer,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-616,PhD Computer Science,Kathleen Brewer,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-750,PhD Computer Science,Kathleen Brewer,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-610,PhD Computer Science,Kathleen Brewer,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20880_Enrolment_CSE-737,PhD Computer Science,Kathleen Brewer,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-702,PhD Computer Science,Laura Gonzalez,Optimize Sticky Architectures,CSE-702_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-870,PhD Computer Science,Laura Gonzalez,Cultivate Dot-Com Partnerships,CSE-870_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-292,PhD Computer Science,Laura Gonzalez,Engineer Web-Enabled Convergence,CSE-292_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-126,PhD Computer Science,Laura Gonzalez,Exploit World-Class Applications,CSE-126_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-763,PhD Computer Science,Laura Gonzalez,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-565,PhD Computer Science,Laura Gonzalez,Optimize End-To-End Supply-Chains,CSE-565_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-616,PhD Computer Science,Laura Gonzalez,Aggregate Dynamic Roi,CSE-616_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-750,PhD Computer Science,Laura Gonzalez,Unleash Extensible Metrics,CSE-750_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-610,PhD Computer Science,Laura Gonzalez,Grow Value-Added E-Tailers,CSE-610_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20881_Enrolment_CSE-737,PhD Computer Science,Laura Gonzalez,Syndicate Integrated Platforms,CSE-737_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-702,PhD Computer Science,Alex Brown,Optimize Sticky Architectures,CSE-702_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-870,PhD Computer Science,Alex Brown,Cultivate Dot-Com Partnerships,CSE-870_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-292,PhD Computer Science,Alex Brown,Engineer Web-Enabled Convergence,CSE-292_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-126,PhD Computer Science,Alex Brown,Exploit World-Class Applications,CSE-126_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-763,PhD Computer Science,Alex Brown,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-565,PhD Computer Science,Alex Brown,Optimize End-To-End Supply-Chains,CSE-565_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-616,PhD Computer Science,Alex Brown,Aggregate Dynamic Roi,CSE-616_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-750,PhD Computer Science,Alex Brown,Unleash Extensible Metrics,CSE-750_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-610,PhD Computer Science,Alex Brown,Grow Value-Added E-Tailers,CSE-610_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20882_Enrolment_CSE-737,PhD Computer Science,Alex Brown,Syndicate Integrated Platforms,CSE-737_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-702,PhD Computer Science,Karen Wells,Optimize Sticky Architectures,CSE-702_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-870,PhD Computer Science,Karen Wells,Cultivate Dot-Com Partnerships,CSE-870_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-292,PhD Computer Science,Karen Wells,Engineer Web-Enabled Convergence,CSE-292_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-126,PhD Computer Science,Karen Wells,Exploit World-Class Applications,CSE-126_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-763,PhD Computer Science,Karen Wells,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-565,PhD Computer Science,Karen Wells,Optimize End-To-End Supply-Chains,CSE-565_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-616,PhD Computer Science,Karen Wells,Aggregate Dynamic Roi,CSE-616_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-750,PhD Computer Science,Karen Wells,Unleash Extensible Metrics,CSE-750_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-610,PhD Computer Science,Karen Wells,Grow Value-Added E-Tailers,CSE-610_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20883_Enrolment_CSE-737,PhD Computer Science,Karen Wells,Syndicate Integrated Platforms,CSE-737_Class_2,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-702,PhD Computer Science,Ralph Hall,Optimize Sticky Architectures,CSE-702_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-870,PhD Computer Science,Ralph Hall,Cultivate Dot-Com Partnerships,CSE-870_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-292,PhD Computer Science,Ralph Hall,Engineer Web-Enabled Convergence,CSE-292_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-126,PhD Computer Science,Ralph Hall,Exploit World-Class Applications,CSE-126_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-763,PhD Computer Science,Ralph Hall,Evolve Bricks-And-Clicks Schemas,CSE-763_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-565,PhD Computer Science,Ralph Hall,Optimize End-To-End Supply-Chains,CSE-565_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-616,PhD Computer Science,Ralph Hall,Aggregate Dynamic Roi,CSE-616_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-750,PhD Computer Science,Ralph Hall,Unleash Extensible Metrics,CSE-750_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-610,PhD Computer Science,Ralph Hall,Grow Value-Added E-Tailers,CSE-610_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20884_Enrolment_CSE-737,PhD Computer Science,Ralph Hall,Syndicate Integrated Platforms,CSE-737_Class_3,08/11/2024,06/03/2024,Senior,2024
ERP_20885_Enrolment_CSE-702,PhD Computer Science,Amy Meadows,Optimize Sticky Architectures,CSE-702_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20885_Enrolment_CSE-870,PhD Computer Science,Amy Meadows,Cultivate Dot-Com Partnerships,CSE-870_Class_1,08/11/2024,06/03/2024,Senior,2024
ERP_20885_Enrolment_CSE-292,PhD Computer Science,Amy Meadows,Engineer Web-Enabled Convergence,CSE-292_Class_1,08/11/2024,06/03/2024,Senior,2024
